grid_id,x,y,mean_activity,median_activity,std_activity,min_activity,max_activity,valid_days,zero_activity_days,zero_activity_ratio,activity_class,mean_inflow,median_inflow,std_inflow,min_inflow,max_inflow,zero_inflow_days,zero_inflow_ratio,inflow_active_days,inflow_active_ratio,pre_activity_mean,pre_activity_median,pre_activity_std,pre_days,pre_mean_inflow,pre_median_inflow,pre_std_inflow,pre_active_days,pre_active_ratio,baseline_class,january_activity_mean,january_activity_median,january_activity_std,january_days,january_mean_inflow,january_median_inflow,january_std_inflow,post_activity_mean,post_activity_median,post_activity_std,post_days,post_mean_inflow,post_median_inflow,post_std_inflow,impact_change,impact_ratio,impact_class,impact_magnitude,affected_by_earthquake,inflow_change,inflow_impact_ratio,activity_loss,activity_recovered,inflow_loss,inflow_recovered,recovery_ratio,inflow_recovery_ratio,recovery_status,baseline_classification,final_class,classification_reason
9_41,41,9,0.0058055476556309,0.0,0.099205241826661,0.0,1.6952199154442458,292,291,0.9965753424657534,LowActivity,0.0058055476556309,0.0,0.099205241826661,0.0,1.6952199154442458,291,0.9965753424657534,1,0.0034246575342465,0.0313929613971156,0.0,0.2306902108134692,54,0.0313929613971156,0.0,0.2306902108134692,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0313929613971156,,InsufficientBaseline,0.0313929613971156,False,-0.0313929613971156,,0.0313929613971156,0.0,0.0313929613971156,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
9_55,55,9,0.0041617488875853,0.0,0.0711159961652006,0.0,1.215230675174923,292,291,0.9965753424657534,LowActivity,0.0041617488875853,0.0,0.0711159961652006,0.0,1.215230675174923,291,0.9965753424657534,1,0.0034246575342465,0.0225042717624985,0.0,0.165371948553136,54,0.0225042717624985,0.0,0.165371948553136,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0225042717624985,,InsufficientBaseline,0.0225042717624985,False,-0.0225042717624985,,0.0225042717624985,0.0,0.0225042717624985,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
11_56,56,11,0.0034451721305276,0.0,0.0588711271729837,0.0,1.0059902621140755,292,291,0.9965753424657534,LowActivity,0.0034451721305276,0.0,0.0588711271729837,0.0,1.0059902621140755,291,0.9965753424657534,1,0.0034246575342465,0.0186294492984088,0.0,0.1368979349104549,54,0.0186294492984088,0.0,0.1368979349104549,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0186294492984088,,InsufficientBaseline,0.0186294492984088,False,-0.0186294492984088,,0.0186294492984088,0.0,0.0186294492984088,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
11_68,68,11,0.0040471125748108,0.0,0.0691570899938106,0.0,1.1817568718447595,292,291,0.9965753424657534,LowActivity,0.0040471125748108,0.0,0.0691570899938106,0.0,1.1817568718447595,291,0.9965753424657534,1,0.0034246575342465,0.0218843865156437,0.0,0.1608167408915151,54,0.0218843865156437,0.0,0.1608167408915151,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0218843865156437,,InsufficientBaseline,0.0218843865156437,False,-0.0218843865156437,,0.0218843865156437,0.0,0.0218843865156437,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
11_80,80,11,0.0034203646985309,0.0,0.0584472175892008,0.0,0.9987464919710416,292,291,0.9965753424657534,LowActivity,0.0034203646985309,0.0,0.0584472175892008,0.0,0.9987464919710416,291,0.9965753424657534,1,0.0034246575342465,0.0184953054068711,0.0,0.1359121826513193,54,0.0184953054068711,0.0,0.1359121826513193,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0184953054068711,,InsufficientBaseline,0.0184953054068711,False,-0.0184953054068711,,0.0184953054068711,0.0,0.0184953054068711,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
11_86,86,11,0.0036048252145325,0.0,0.0615992802683615,0.0,1.0526089626434914,292,291,0.9965753424657534,LowActivity,0.0036048252145325,0.0,0.0615992802683615,0.0,1.0526089626434914,291,0.9965753424657534,1,0.0034246575342465,0.019492758567472,0.0,0.1432419365087152,54,0.019492758567472,0.0,0.1432419365087152,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.019492758567472,,InsufficientBaseline,0.019492758567472,False,-0.019492758567472,,0.019492758567472,0.0,0.019492758567472,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
12_5,5,12,0.0042544490466663,0.0,0.0727000571779589,0.0,1.24229912162656,292,291,0.9965753424657534,LowActivity,0.0042544490466663,0.0,0.0727000571779589,0.0,1.24229912162656,291,0.9965753424657534,1,0.0034246575342465,0.0230055392893807,0.0,0.1690554975496006,54,0.0230055392893807,0.0,0.1690554975496006,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0230055392893807,,InsufficientBaseline,0.0230055392893807,False,-0.0230055392893807,,0.0230055392893807,0.0,0.0230055392893807,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
12_52,52,12,0.0039694013363054,0.0,0.0678291597681251,0.0,1.159065190201205,292,291,0.9965753424657534,LowActivity,0.0039694013363054,0.0,0.0678291597681251,0.0,1.159065190201205,291,0.9965753424657534,1,0.0034246575342465,0.0214641701889112,0.0,0.1577287941452713,54,0.0214641701889112,0.0,0.1577287941452713,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0214641701889112,,InsufficientBaseline,0.0214641701889112,False,-0.0214641701889112,,0.0214641701889112,0.0,0.0214641701889112,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
12_70,70,12,0.0037315289560313,0.0,0.0637643947521847,0.0,1.0896064551611435,292,291,0.9965753424657534,LowActivity,0.0037315289560313,0.0,0.0637643947521847,0.0,1.0896064551611435,291,0.9965753424657534,1,0.0034246575342465,0.0201778973177989,0.0,0.1482766575326423,54,0.0201778973177989,0.0,0.1482766575326423,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0201778973177989,,InsufficientBaseline,0.0201778973177989,False,-0.0201778973177989,,0.0201778973177989,0.0,0.0201778973177989,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
13_10,10,13,0.0082910979934247,0.0,0.1416783446172316,0.0,2.42100061408003,292,291,0.9965753424657534,LowActivity,0.0082910979934247,0.0,0.1416783446172316,0.0,2.42100061408003,291,0.9965753424657534,1,0.0034246575342465,0.0448333447051857,0.0,0.3294564539700449,54,0.0448333447051857,0.0,0.3294564539700449,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0448333447051857,,InsufficientBaseline,0.0448333447051857,False,-0.0448333447051857,,0.0448333447051857,0.0,0.0448333447051857,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
13_37,37,13,0.0042259459346894,0.0,0.0722129957869924,0.0,1.233976212929325,292,291,0.9965753424657534,LowActivity,0.0042259459346894,0.0,0.0722129957869924,0.0,1.233976212929325,291,0.9965753424657534,1,0.0034246575342465,0.022851411350543,0.0,0.1679228931338229,54,0.022851411350543,0.0,0.1679228931338229,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.022851411350543,,InsufficientBaseline,0.022851411350543,False,-0.022851411350543,,0.022851411350543,0.0,0.022851411350543,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
13_54,54,13,0.0039810249954157,0.0,0.0680277849420697,0.0,1.1624592986614002,292,291,0.9965753424657534,LowActivity,0.0039810249954157,0.0,0.0680277849420697,0.0,1.1624592986614002,291,0.9965753424657534,1,0.0034246575342465,0.0215270240492851,0.0,0.1581906738041125,54,0.0215270240492851,0.0,0.1581906738041125,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0215270240492851,,InsufficientBaseline,0.0215270240492851,False,-0.0215270240492851,,0.0215270240492851,0.0,0.0215270240492851,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
13_63,63,13,0.0047877552490016,0.0,0.0818131975582673,0.0,1.3980245327084777,292,291,0.9965753424657534,LowActivity,0.0047877552490016,0.0,0.0818131975582673,0.0,1.3980245327084777,291,0.9965753424657534,1,0.0034246575342465,0.0258893431983051,0.0,0.1902470418349256,54,0.0258893431983051,0.0,0.1902470418349256,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0258893431983051,,InsufficientBaseline,0.0258893431983051,False,-0.0258893431983051,,0.0258893431983051,0.0,0.0258893431983051,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
13_80,80,13,0.0067184170348808,0.0,0.081042388654034,0.0,0.9893692281797694,292,290,0.9931506849315068,LowActivity,0.0067184170348808,0.0,0.081042388654034,0.0,0.9893692281797694,290,0.9931506849315068,2,0.0068493150684931,0.0363292180404666,0.0,0.1869900611579427,54,0.0363292180404666,0.0,0.1869900611579427,2,0.037037037037037,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0363292180404666,,InsufficientBaseline,0.0363292180404666,False,-0.0363292180404666,,0.0363292180404666,0.0,0.0363292180404666,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
16_63,63,16,0.0067174011938893,0.0,0.1147870019187826,0.0,1.9614811486156989,292,291,0.9965753424657534,LowActivity,0.0067174011938893,0.0,0.1147870019187826,0.0,1.9614811486156989,291,0.9965753424657534,1,0.0034246575342465,0.0363237249743647,0.0,0.2669237752331511,54,0.0363237249743647,0.0,0.2669237752331511,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0363237249743647,,InsufficientBaseline,0.0363237249743647,False,-0.0363237249743647,,0.0363237249743647,0.0,0.0363237249743647,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
16_82,82,16,0.0040701515186343,0.0,0.0695507796384433,0.0,1.1884842434412295,292,291,0.9965753424657534,LowActivity,0.0040701515186343,0.0,0.0695507796384433,0.0,1.1884842434412295,291,0.9965753424657534,1,0.0034246575342465,0.0220089674711338,0.0,0.1617322202093732,54,0.0220089674711338,0.0,0.1617322202093732,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0220089674711338,,InsufficientBaseline,0.0220089674711338,False,-0.0220089674711338,,0.0220089674711338,0.0,0.0220089674711338,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
17_82,82,17,0.0032799782621439,0.0,0.0560482931126363,0.0,0.9577536525460392,292,291,0.9965753424657534,LowActivity,0.0032799782621439,0.0,0.0560482931126363,0.0,0.9577536525460392,291,0.9965753424657534,1,0.0034246575342465,0.0177361787508525,0.0,0.130333763779147,54,0.0177361787508525,0.0,0.130333763779147,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0177361787508525,,InsufficientBaseline,0.0177361787508525,False,-0.0177361787508525,,0.0177361787508525,0.0,0.0177361787508525,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
18_16,16,18,0.0033790355400043,0.0,0.057740984618716,0.0,0.9866783776812638,292,291,0.9965753424657534,LowActivity,0.0033790355400043,0.0,0.057740984618716,0.0,0.9866783776812638,291,0.9965753424657534,1,0.0034246575342465,0.0182718218089122,0.0,0.1342699203086778,54,0.0182718218089122,0.0,0.1342699203086778,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0182718218089122,,InsufficientBaseline,0.0182718218089122,False,-0.0182718218089122,,0.0182718218089122,0.0,0.0182718218089122,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
18_73,73,18,0.0156658435195816,0.0,0.1889656931588996,0.0,2.289650667532224,292,290,0.9931506849315068,LowActivity,0.0156658435195816,0.0,0.1889656931588996,0.0,2.289650667532224,290,0.9931506849315068,2,0.0068493150684931,0.0847115982910712,0.0,0.4360022706692839,54,0.0847115982910712,0.0,0.4360022706692839,2,0.037037037037037,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0847115982910712,,InsufficientBaseline,0.0847115982910712,False,-0.0847115982910712,,0.0847115982910712,0.0,0.0847115982910712,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
18_86,86,18,0.008154360672777,0.0,0.1393417762577546,0.0,2.381073316450907,292,291,0.9965753424657534,LowActivity,0.008154360672777,0.0,0.1393417762577546,0.0,2.381073316450907,291,0.9965753424657534,1,0.0034246575342465,0.0440939503046464,0.0,0.3240230369700678,54,0.0440939503046464,0.0,0.3240230369700678,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0440939503046464,,InsufficientBaseline,0.0440939503046464,False,-0.0440939503046464,,0.0440939503046464,0.0,0.0440939503046464,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
19_1,1,19,0.0039445747233042,0.0,0.0674049224191927,0.0,1.1518158192048404,292,291,0.9965753424657534,LowActivity,0.0039445747233042,0.0,0.0674049224191927,0.0,1.1518158192048404,291,0.9965753424657534,1,0.0034246575342465,0.0213299225778674,0.0,0.1567422797065366,54,0.0213299225778674,0.0,0.1567422797065366,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0213299225778674,,InsufficientBaseline,0.0213299225778674,False,-0.0213299225778674,,0.0213299225778674,0.0,0.0213299225778674,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
19_88,88,19,0.0086053563362683,0.0,0.1049715326235543,0.0,1.4450182338750064,292,290,0.9931506849315068,LowActivity,0.0086053563362683,0.0,0.1049715326235543,0.0,1.4450182338750064,290,0.9931506849315068,2,0.0068493150684931,0.0465326675961178,0.0,0.2422860156920114,54,0.0465326675961178,0.0,0.2422860156920114,2,0.037037037037037,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0465326675961178,,InsufficientBaseline,0.0465326675961178,False,-0.0465326675961178,,0.0465326675961178,0.0,0.0465326675961178,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
21_70,70,21,0.0040223301299551,0.0,0.0687336073904801,0.0,1.174520397946894,292,291,0.9965753424657534,LowActivity,0.0040223301299551,0.0,0.0687336073904801,0.0,1.174520397946894,291,0.9965753424657534,1,0.0034246575342465,0.0217503777397572,0.0,0.1598319815255851,54,0.0217503777397572,0.0,0.1598319815255851,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0217503777397572,,InsufficientBaseline,0.0217503777397572,False,-0.0217503777397572,,0.0217503777397572,0.0,0.0217503777397572,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
22_79,79,22,0.0040252106904238,0.0,0.0687828304293467,0.0,1.1753615216037585,292,291,0.9965753424657534,LowActivity,0.0040252106904238,0.0,0.0687828304293467,0.0,1.1753615216037585,291,0.9965753424657534,1,0.0034246575342465,0.0217659541037733,0.0,0.1599464439572464,54,0.0217659541037733,0.0,0.1599464439572464,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0217659541037733,,InsufficientBaseline,0.0217659541037733,False,-0.0217659541037733,,0.0217659541037733,0.0,0.0217659541037733,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
23_18,18,23,0.0076107196919394,0.0,0.1300520351049848,0.0,2.222330150046315,292,291,0.9965753424657534,LowActivity,0.0076107196919394,0.0,0.1300520351049848,0.0,2.222330150046315,291,0.9965753424657534,1,0.0034246575342465,0.0411542620378947,0.0,0.3024208282009027,54,0.0411542620378947,0.0,0.3024208282009027,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0411542620378947,,InsufficientBaseline,0.0411542620378947,False,-0.0411542620378947,,0.0411542620378947,0.0,0.0411542620378947,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
23_80,80,23,0.0039755776601272,0.0,0.0679347008358553,0.0,1.160868676757149,292,291,0.9965753424657534,LowActivity,0.0039755776601272,0.0,0.0679347008358553,0.0,1.160868676757149,291,0.9965753424657534,1,0.0034246575342465,0.0214975680880953,0.0,0.1579742175797176,54,0.0214975680880953,0.0,0.1579742175797176,1,0.0185185185185185,InsufficientBaseline,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,-0.0214975680880953,,InsufficientBaseline,0.0214975680880953,False,-0.0214975680880953,,0.0214975680880953,0.0,0.0214975680880953,0.0,,,InsufficientBaseline,InsufficientBaseline,Persistent Zero,Baseline insufficient; January inflow = 0 and Post inflow = 0
