grid_id,x,y,mean_activity,median_activity,std_activity,min_activity,max_activity,valid_days,zero_activity_days,zero_activity_ratio,activity_class,mean_inflow,median_inflow,std_inflow,min_inflow,max_inflow,zero_inflow_days,zero_inflow_ratio,inflow_active_days,inflow_active_ratio,pre_activity_mean,pre_activity_median,pre_activity_std,pre_days,pre_mean_inflow,pre_median_inflow,pre_std_inflow,pre_active_days,pre_active_ratio,baseline_class,january_activity_mean,january_activity_median,january_activity_std,january_days,january_mean_inflow,january_median_inflow,january_std_inflow,post_activity_mean,post_activity_median,post_activity_std,post_days,post_mean_inflow,post_median_inflow,post_std_inflow,impact_change,impact_ratio,impact_class,impact_magnitude,affected_by_earthquake,inflow_change,inflow_impact_ratio,activity_loss,activity_recovered,inflow_loss,inflow_recovered,recovery_ratio,inflow_recovery_ratio,recovery_status,baseline_classification,final_class,classification_reason
1_15,15,1,1.4382429545128967,1.273267269707326,1.4736876814743518,0.0,5.885514734687037,292,112,0.3835616438356164,LowActivity,1.4382429545128967,1.273267269707326,1.4736876814743518,0.0,5.885514734687037,112,0.3835616438356164,180,0.6164383561643836,1.1285564928381475,1.0625500687961351,1.1028906529762272,54,1.1285564928381475,1.0625500687961351,1.1028906529762272,33,0.6111111111111112,SufficientBaseline,1.0499180666339216,0.971104874185243,1.1818715285819477,28,1.0499180666339216,0.971104874185243,1.1818715285819477,1.5696532678036,1.3924008447572362,1.572447505591478,210,1.5696532678036,1.3924008447572362,1.572447505591478,-0.0786384262042261,-0.0696805403214352,Stable,0.0786384262042261,False,-0.0786384262042261,-0.0696805403214352,0.0786384262042261,0.5197352011696785,0.0786384262042261,0.5197352011696785,,,NotDecreased,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_30,30,1,5.384029018653036,5.217117261495811,2.187428592298671,0.0,14.262558209869583,292,6,0.0205479452054794,Active,5.384029018653036,5.217117261495811,2.187428592298671,0.0,14.262558209869583,6,0.0205479452054794,286,0.9794520547945206,5.210856804164125,5.121208502645844,1.760774430647947,54,5.210856804164125,5.121208502645844,1.760774430647947,52,0.9629629629629628,SufficientBaseline,6.015488148868394,5.724554923216487,2.296489556419857,28,6.015488148868394,5.724554923216487,2.296489556419857,5.34436446596909,5.244967740309466,2.265365822778645,210,5.34436446596909,5.244967740309466,2.265365822778645,0.8046313447042692,0.1544144034165875,Stable,0.8046313447042692,False,0.8046313447042692,0.1544144034165875,-0.8046313447042692,-0.6711236828993048,-0.8046313447042692,-0.6711236828993048,,,NotDecreased,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_43,43,1,1.9945072589258013,1.9682711067385967,1.3997446279472137,0.0,6.215884873647549,292,55,0.1883561643835616,Active,1.9945072589258013,1.9682711067385967,1.3997446279472137,0.0,6.215884873647549,55,0.1883561643835616,237,0.8116438356164384,1.7352856738421512,1.5454556784630575,1.4452800054605626,54,1.7352856738421512,1.5454556784630575,1.4452800054605626,41,0.7592592592592593,SufficientBaseline,1.4094848915557283,1.3881405184437965,1.135209195053227,28,1.4094848915557283,1.3881405184437965,1.135209195053227,2.1391672202633214,2.149238819141937,1.395554550072009,210,2.1391672202633214,2.149238819141937,1.395554550072009,-0.3258007822864226,-0.1877505169307695,Stable,0.3258007822864226,False,-0.3258007822864226,-0.1877505169307695,0.3258007822864226,0.7296823287075929,0.3258007822864226,0.7296823287075929,,,NotDecreased,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_56,56,1,4.8061875753605925,4.585304172610244,2.0030716409964744,0.0,11.587921395234662,292,2,0.0068493150684931,Active,4.8061875753605925,4.585304172610244,2.0030716409964744,0.0,11.587921395234662,2,0.0068493150684931,290,0.9931506849315068,5.232718387652188,5.405852446807964,1.684720527402409,54,5.232718387652188,5.405852446807964,1.684720527402409,54,1.0,SufficientBaseline,4.856677240457392,5.436354018641943,2.1772285131856,28,4.856677240457392,5.436354018641943,2.1772285131856,4.689776268282229,4.302880559604433,2.04777744167993,210,4.689776268282229,4.302880559604433,2.04777744167993,-0.3760411471947957,-0.0718634406319575,Stable,0.3760411471947957,False,-0.3760411471947957,-0.0718634406319575,0.3760411471947957,-0.1669009721751635,0.3760411471947957,-0.1669009721751635,,,NotDecreased,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_57,57,1,1.7232711095619204,1.5830215913006658,1.5713970800158736,0.0,8.950065130726301,292,90,0.3082191780821918,LowActivity,1.7232711095619204,1.5830215913006658,1.5713970800158736,0.0,8.950065130726301,90,0.3082191780821918,202,0.6917808219178082,1.3481382366685533,1.2071432038455694,1.2893810881507195,54,1.3481382366685533,1.2071432038455694,1.2893810881507195,34,0.6296296296296297,SufficientBaseline,1.4870830459879407,1.108641311122346,1.6224955168507391,28,1.4870830459879407,1.108641311122346,1.6224955168507391,1.851225590115793,1.7063557144028216,1.617449361842886,210,1.851225590115793,1.7063557144028216,1.617449361842886,0.1389448093193874,0.1030642151822207,Stable,0.1389448093193874,False,0.1389448093193874,0.1030642151822207,-0.1389448093193874,0.3641425441278523,-0.1389448093193874,0.3641425441278523,,,NotDecreased,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_58,58,1,28.55870896961072,27.977616060293936,5.721416665340404,13.06372975813042,43.84059200343955,292,0,0.0,Active,28.621570598677906,28.008311320340724,5.801200489861052,13.06372975813042,44.62564886422199,0,0.0,292,1.0,29.733841012892466,29.50220910210851,5.496912839593141,54,29.85909581031287,29.81703839628909,5.685773272850148,54,1.0,SufficientBaseline,29.61246010536924,28.79804793367738,5.3040924270028045,28,29.674311939166493,28.684613500578628,5.2502352105554,28.116032007046652,27.409825739535385,5.794695251315839,210,28.162984317906623,27.479789842920347,5.860319762479159,-0.1847838711463758,-0.006188528692237,Stable,0.1847838711463758,False,-0.1847838711463758,-0.006188528692237,0.1847838711463758,-1.51132762125987,0.1847838711463758,-1.51132762125987,,,NotDecreased,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_59,59,1,106.16057166393288,105.05229567288453,12.279051661033222,76.97481949741757,143.96184465600723,292,0,0.0,Active,105.87913335403458,104.71087369216517,12.365595818886922,76.76955331209113,143.66684087597443,0,0.0,292,1.0,114.26409549680172,113.25915003116296,12.41869101303431,54,114.0044433568264,112.81706315361131,12.47249315478102,54,1.0,SufficientBaseline,115.52508938630665,114.196308791186,12.00977603433941,28,115.4184082808979,113.75841083102148,12.17102353803102,102.82820602964055,102.49897904793048,10.597894987202974,210,102.51786460116348,102.02649312051793,10.663648352434214,1.413964924071493,0.0124027176699234,Stable,1.413964924071493,False,1.413964924071493,0.0124027176699234,-1.413964924071493,-12.90054367973444,-1.413964924071493,-12.90054367973444,,,NotDecreased,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_60,60,1,75.4254305226501,75.39714231427577,8.22708086634917,58.05174958744991,100.6787061238111,292,0,0.0,Active,75.27009715532091,75.36827637738011,8.261308847520667,57.207418131641774,101.17196053595823,0,0.0,292,1.0,75.50081817489115,75.52799669390636,7.4478422852524995,54,75.32854644797784,75.37028772123492,7.446320401860898,54,1.0,SufficientBaseline,78.81740871410327,78.74608577366136,10.122499619181935,28,78.60790822452891,78.61661764708883,10.13509366884788,74.95378136749915,75.00148555496575,8.072824611444767,210,74.81002586131473,74.67021611652311,8.123382163930906,3.2793617765510703,0.0435341172926495,Stable,3.2793617765510703,False,3.2793617765510703,0.0435341172926495,-3.2793617765510703,-3.797882363214186,-3.2793617765510703,-3.797882363214186,,,NotDecreased,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_61,61,1,18.18622791310288,17.910793424694972,4.158924899611747,4.451000925637628,32.07247137469663,292,0,0.0,Active,18.183038131751815,17.963225347640332,4.152135012822245,4.451000925637628,32.07247137469663,0,0.0,292,1.0,18.081716193823297,18.14090471750648,4.367325358072654,54,18.072156386984265,18.03033327404819,4.361746530172587,54,1.0,SufficientBaseline,17.952381880487426,17.664686218016726,3.446054895502183,28,18.004007863340906,17.774742875157912,3.42542843743938,18.24428182621873,17.910793424694972,4.206948103232772,210,18.23542128286112,17.96447450747939,4.201643366131949,-0.0681485236433587,-0.00377091267827,Stable,0.0681485236433587,False,-0.0681485236433587,-0.00377091267827,0.0681485236433587,0.2314134195202157,0.0681485236433587,0.2314134195202157,,,NotDecreased,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_62,62,1,6.607170437949836,6.44573041838817,2.197597734546209,0.0,14.656127543752325,292,1,0.0034246575342465,Active,6.607170437949836,6.44573041838817,2.197597734546209,0.0,14.656127543752325,1,0.0034246575342465,291,0.9965753424657534,6.7870665388197535,6.523782813275989,2.300740000371783,54,6.7870665388197535,6.523782813275989,2.300740000371783,53,0.9814814814814816,SufficientBaseline,6.40295962124347,6.59221207961421,1.7362172481386935,28,6.40295962124347,6.59221207961421,1.7362172481386935,6.588139549477468,6.391253073042476,2.231177434403993,210,6.588139549477468,6.391253073042476,2.231177434403993,-0.3841069175762834,-0.0565939519495381,Stable,0.3841069175762834,False,-0.3841069175762834,-0.0565939519495381,0.3841069175762834,0.1851799282339978,0.3841069175762834,0.1851799282339978,,,NotDecreased,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_64,64,1,1.673264744071664,1.6528571357413029,1.2038479375641793,0.0,6.247685149579665,292,65,0.2226027397260274,Active,1.673264744071664,1.6528571357413029,1.2038479375641793,0.0,6.247685149579665,65,0.2226027397260274,227,0.7773972602739726,2.613373736566773,2.3739292621281383,1.2187434881166532,54,2.613373736566773,2.3739292621281383,1.2187434881166532,50,0.925925925925926,SufficientBaseline,2.7091064522497588,2.6223466976001184,1.1626040661319332,28,2.7091064522497588,2.6223466976001184,1.1626040661319332,1.2934102039587,1.398028665025578,0.9744218138901324,210,1.2934102039587,1.398028665025578,0.9744218138901324,0.0957327156829856,0.0366318503716009,Stable,0.0957327156829856,False,0.0957327156829856,0.0366318503716009,-0.0957327156829856,-1.415696248291059,-0.0957327156829856,-1.415696248291059,,,NotDecreased,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_65,65,1,1.3787656153971442,1.3486707617621625,1.151716743174764,0.0,5.510011462824494,292,82,0.2808219178082192,Active,1.3787656153971442,1.3486707617621625,1.151716743174764,0.0,5.510011462824494,82,0.2808219178082192,210,0.7191780821917808,1.444224831887582,1.4832194081192545,1.1606234369720994,54,1.444224831887582,1.4832194081192545,1.1606234369720994,38,0.7037037037037037,SufficientBaseline,1.395704719388668,1.3579568569325349,1.064805251818058,28,1.395704719388668,1.3579568569325349,1.064805251818058,1.35967469824359,1.3163109644460804,1.1650308801489528,210,1.35967469824359,1.3163109644460804,1.1650308801489528,-0.048520112498914,-0.0335959550255751,Stable,0.048520112498914,False,-0.048520112498914,-0.0335959550255751,0.048520112498914,-0.0360300211450779,0.048520112498914,-0.0360300211450779,,,NotDecreased,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_75,75,1,3.905116015210487,3.725884961606056,2.1087598441329405,0.0,10.103472519068768,292,13,0.0445205479452054,Active,3.905116015210487,3.725884961606056,2.1087598441329405,0.0,10.103472519068768,13,0.0445205479452054,279,0.9554794520547946,3.3017230927267955,2.987465508854463,2.195542369206955,54,3.3017230927267955,2.987465508854463,2.195542369206955,49,0.9074074074074074,SufficientBaseline,3.8044642638281383,2.947093869908067,2.4992790096843813,28,3.8044642638281383,2.947093869908067,2.4992790096843813,4.073694428795368,4.060718228978562,2.0095374619875126,210,4.073694428795368,4.060718228978562,2.0095374619875126,0.5027411711013432,0.152266303679072,Stable,0.5027411711013432,False,0.5027411711013432,0.152266303679072,-0.5027411711013432,0.269230164967229,-0.5027411711013432,0.269230164967229,,,NotDecreased,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_90,90,1,11.091175484280884,11.094910000320557,3.233417987343026,3.4306252648742896,20.774696523548645,292,0,0.0,Active,11.098616895842644,11.094910000320557,3.240854128999936,3.4306252648742896,20.774696523548645,0,0.0,292,1.0,11.170320732634812,11.482156017761522,2.6787599361259757,54,11.16055542414391,11.482156017761522,2.6804705663595945,54,1.0,SufficientBaseline,11.431513449225813,11.756826004420802,3.186791012060332,28,11.431513449225813,11.756826004420802,3.186791012060332,11.025445453663886,10.78053740284994,3.3769530242869648,210,11.038303638590271,10.78053740284994,3.386813222997047,0.270958025081903,0.0242781846229384,Stable,0.270958025081903,False,0.270958025081903,0.0242781846229384,-0.270958025081903,-0.3932098106355397,-0.270958025081903,-0.3932098106355397,,,NotDecreased,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_91,91,1,126.182726958307,126.12838302119124,11.553049343967077,97.1905340194543,173.62384623452488,292,0,0.0,Active,126.5613549212341,126.25765066624652,11.669255772775823,97.04851180705371,175.2774066748537,0,0.0,292,1.0,125.31367195403918,124.46987907191924,10.615568814828718,54,125.6349268496556,124.57131348829358,10.683986027411915,54,1.0,SufficientBaseline,123.9785386929743,123.00910443494156,11.058588464780042,28,124.3818754156907,123.31905874724536,11.182918412061465,126.70009001382977,126.375970587043,11.84693409394769,210,127.09017654990292,126.8406816369856,11.973147919545791,-1.2530514339648846,-0.0099737506550577,Stable,1.2530514339648846,False,-1.2530514339648846,-0.0099737506550577,1.2530514339648846,2.7083011342122205,1.2530514339648846,2.7083011342122205,2.1613646980496712,2.1613646980496712,Calculated,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_92,92,1,175.06426683746,174.66256719032174,12.95987607816042,144.7911382717425,214.8254883224656,292,0,0.0,Active,175.4639088133797,174.95811962773485,13.073640259693512,144.73911127272282,216.31807236043804,0,0.0,292,1.0,174.516670663374,172.74850963028257,13.304442199103844,54,175.18348802527433,173.84630919908545,13.390284264092903,54,1.0,SufficientBaseline,169.33987050186107,171.805911774953,12.515129668997949,28,169.49357517940595,171.6353039443161,12.553687826051748,175.9683301269715,175.77843423876024,12.78458488654496,210,176.3320615005652,176.2020160603137,12.907327135433745,-5.689912845868378,-0.0324797325935619,Stable,5.689912845868378,False,-5.689912845868378,-0.0324797325935619,5.689912845868378,6.838486321159252,5.689912845868378,6.838486321159252,1.201861347687406,1.201861347687406,Calculated,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_93,93,1,203.3323138579881,203.38095430884607,16.73510446965499,132.584048150059,250.5516717309497,292,0,0.0,Active,202.88343572426967,202.8231619060068,16.83408479559779,132.48283895299787,250.9217628265641,0,0.0,292,1.0,212.4828846078466,211.1138051676005,13.953550722180694,54,211.84744232840404,210.45983537714145,13.957114512161487,54,1.0,SufficientBaseline,196.10898471136065,191.8983786345338,20.953357572141037,28,195.64883815808048,190.5175591473048,21.05022232670679,201.94242050376536,202.1842310072592,15.914994557009273,210,201.54301846346036,201.83940104827903,16.073258042732025,-16.198604170323563,-0.0764635342880969,Stable,16.198604170323563,False,-16.198604170323563,-0.0764635342880969,16.198604170323563,5.894180305379848,16.198604170323563,5.894180305379848,0.3638696423101814,0.3638696423101814,Calculated,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_94,94,1,210.400746535316,212.3719331379808,21.002784941450187,149.14859814478777,256.82014445972175,292,0,0.0,Active,209.79720566719476,211.48711961531535,20.8917118398868,147.42786627188548,257.00611125513063,0,0.0,292,1.0,211.7020623353928,214.6930954908588,21.6114031539138,54,210.8172393985649,214.09641930041727,21.57587066840854,54,1.0,SufficientBaseline,194.9979567738816,196.82136612375425,17.681242120357048,28,194.7898934233404,195.89062817342997,17.280349019730753,212.11982777396364,214.59576599850828,20.498033764452828,210,211.53588624497536,213.5335583781653,20.435311218091737,-16.027345975224563,-0.0760248356393839,Stable,16.027345975224563,False,-16.027345975224563,-0.0760248356393839,16.027345975224563,16.745992821634985,16.027345975224563,16.745992821634985,1.044838792868222,1.044838792868222,Calculated,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_95,95,1,239.34952376919875,244.72097995639348,28.25394516837341,175.3955385069101,290.69282165262587,292,0,0.0,Active,238.2258400218054,244.2776321195144,27.83493001030717,174.99070171866566,288.4713699587739,0,0.0,292,1.0,240.4700575695901,244.77859288694876,28.542414999683967,54,239.0569562335549,244.2875310892967,28.383718282947346,54,1.0,SufficientBaseline,227.53051042433043,232.51366432195687,29.493742701610643,28,226.59791387916556,232.75602112530615,28.92579465996587,240.6372549522234,247.30952198088963,27.78156966357381,210,239.5625145768503,246.13039831702807,27.3182533418152,-12.459042354389368,-0.052117464183795,Stable,12.459042354389368,False,-12.459042354389368,-0.052117464183795,12.459042354389368,12.964600697684771,12.459042354389368,12.964600697684771,1.0405776245810172,1.0405776245810172,Calculated,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_96,96,1,846.9681024135297,854.3825953484627,45.03676319987595,671.673379440754,942.5245206404404,292,0,0.0,Active,846.1117664506128,853.3342006833145,45.184576538337886,673.0831886329836,940.1551283187298,0,0.0,292,1.0,862.5801769801493,869.0790432037929,37.39874588196276,54,861.3845324705463,866.5970888736127,37.87522692144169,54,1.0,SufficientBaseline,853.4358539111029,866.0842723724058,52.80177186650019,28,853.0840525829827,866.0475459615363,52.24600607508686,842.0912020871987,846.3410392156057,44.90843563296357,210,841.25484560879,844.7996872459557,45.11958730460994,-8.300479887563597,-0.0096362072624602,Stable,8.300479887563597,False,-8.300479887563597,-0.0096362072624602,8.300479887563597,-11.829206974192743,8.300479887563597,-11.829206974192743,-1.4251232620798409,-1.4251232620798409,Calculated,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
1_97,97,1,962.447698899872,955.5092567734072,49.01360047183815,768.3296194894448,1145.174028504946,292,0,0.0,Active,961.359389621148,954.3905368131016,48.78839291766239,768.886270073281,1145.6508091061644,0,0.0,292,1.0,990.342951944864,980.9473471196916,46.64127889932864,54,988.912690997054,980.230514748762,46.66579196655385,54,1.0,SufficientBaseline,976.1036675823404,965.9506508442798,62.615536376067226,28,975.3098936019766,965.0328733549404,62.89744019884432,953.4538380068306,945.0304134576032,44.49046785704861,210,952.4141877841852,944.5508023327966,44.13921174236883,-13.602797395077346,-0.0137553067312368,Stable,13.602797395077346,False,-13.602797395077346,-0.0137553067312368,13.602797395077346,-22.89570581779128,13.602797395077346,-22.89570581779128,-1.6831615698456923,-1.6831615698456923,Calculated,SufficientBaseline,Stable,Baseline sufficient; January inflow changed within ±20%
