grid_id,x,y,mean_activity,median_activity,std_activity,min_activity,max_activity,valid_days,zero_activity_days,zero_activity_ratio,activity_class,mean_inflow,median_inflow,std_inflow,min_inflow,max_inflow,zero_inflow_days,zero_inflow_ratio,inflow_active_days,inflow_active_ratio,pre_activity_mean,pre_activity_median,pre_activity_std,pre_days,pre_mean_inflow,pre_median_inflow,pre_std_inflow,pre_active_days,pre_active_ratio,baseline_class,january_activity_mean,january_activity_median,january_activity_std,january_days,january_mean_inflow,january_median_inflow,january_std_inflow,post_activity_mean,post_activity_median,post_activity_std,post_days,post_mean_inflow,post_median_inflow,post_std_inflow,impact_change,impact_ratio,impact_class,impact_magnitude,affected_by_earthquake,inflow_change,inflow_impact_ratio,activity_loss,activity_recovered,inflow_loss,inflow_recovered,recovery_ratio,inflow_recovery_ratio,recovery_status,baseline_classification,final_class,classification_reason
8_97,97,8,8.705822045040119,8.662291739088243,3.080359924593611,1.898680799023944,16.921418650249738,292,0,0.0,Active,8.705822045040119,8.662291739088243,3.080359924593611,1.898680799023944,16.921418650249738,0,0.0,292,1.0,7.233907067006386,6.732287178750763,2.557056796661961,54,7.233907067006386,6.732287178750763,2.557056796661961,54,1.0,SufficientBaseline,10.82765265009551,10.733394931911397,3.375634886762527,28,10.82765265009551,10.733394931911397,3.375634886762527,8.80140372062236,8.81835278900805,2.9848184171884133,210,8.80140372062236,8.81835278900805,2.9848184171884133,3.5937455830891247,0.4967917820620175,Increase,3.5937455830891247,False,3.5937455830891247,0.4967917820620175,-3.5937455830891247,-2.02624892947315,-3.5937455830891247,-2.02624892947315,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
9_42,42,9,7.949201634889645,7.5501001505791905,3.445328903926836,1.9154126871381385,26.592451164250733,292,0,0.0,Active,7.950823730787597,7.5501001505791905,3.4452652414600693,1.9154126871381385,26.592451164250733,0,0.0,292,1.0,7.390269027705678,6.9066509497858615,3.526853774368245,54,7.390269027705678,6.9066509497858615,3.526853774368245,54,1.0,SufficientBaseline,9.7239034355144,8.892786059955842,5.69601826263609,28,9.7239034355144,8.892786059955842,5.69601826263609,7.856300255701269,7.689657377569437,2.9445665876659737,210,7.85855574142604,7.7375252286415375,2.944534131492414,2.333634407808724,0.3157712390523359,Increase,2.333634407808724,False,2.333634407808724,0.3157712390523359,-2.333634407808724,-1.8653476940883609,-2.333634407808724,-1.8653476940883609,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
9_99,99,9,3.8392643481128776,3.669076643547594,1.923339170836186,0.0,10.908421311928956,292,13,0.0445205479452054,Active,3.8392643481128776,3.669076643547594,1.923339170836186,0.0,10.908421311928956,13,0.0445205479452054,279,0.9554794520547946,3.640267618762605,3.555203782469543,1.821045919992238,54,3.640267618762605,3.555203782469543,1.821045919992238,52,0.9629629629629628,SufficientBaseline,5.111715631236535,5.033434524172947,2.1090164391659605,28,5.111715631236535,5.033434524172947,2.1090164391659605,3.720774764576937,3.581233158177353,1.8691666264193705,210,3.720774764576937,3.581233158177353,1.8691666264193705,1.4714480124739304,0.4042142409777288,Increase,1.4714480124739304,False,1.4714480124739304,0.4042142409777288,-1.4714480124739304,-1.3909408666595984,-1.4714480124739304,-1.3909408666595984,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
10_68,68,10,3.842504509038377,3.771292845739511,1.887172953434185,0.0,9.040835513522763,292,13,0.0445205479452054,Active,3.842504509038377,3.771292845739511,1.887172953434185,0.0,9.040835513522763,13,0.0445205479452054,279,0.9554794520547946,3.475625848475071,3.26289941693413,1.686957945454738,54,3.475625848475071,3.26289941693413,1.686957945454738,51,0.9444444444444444,SufficientBaseline,4.188494483129532,4.541070268187363,1.8369369062774423,28,4.188494483129532,4.541070268187363,1.8369369062774423,3.8907127394948833,3.764922980648488,1.9359721069117424,210,3.8907127394948833,3.764922980648488,1.9359721069117424,0.7128686346544613,0.2051051136494545,Increase,0.7128686346544613,False,0.7128686346544613,0.2051051136494545,-0.7128686346544613,-0.297781743634649,-0.7128686346544613,-0.297781743634649,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
11_49,49,11,2.2115204107819357,2.070440490465848,1.71780853210906,0.0,10.418930766068131,292,59,0.2020547945205479,Active,2.2115204107819357,2.070440490465848,1.71780853210906,0.0,10.418930766068131,59,0.2020547945205479,233,0.797945205479452,2.0604734834495124,2.236864616764444,1.4591424856136097,54,2.0604734834495124,2.236864616764444,1.4591424856136097,42,0.7777777777777778,SufficientBaseline,3.618018481016128,3.4559072407566163,1.705386376803724,28,3.618018481016128,3.4559072407566163,1.705386376803724,2.062827973207619,1.941461446400711,1.7028951349707793,210,2.062827973207619,1.941461446400711,1.7028951349707793,1.5575449975666156,0.7559160601082202,Increase,1.5575449975666156,False,1.5575449975666156,0.7559160601082202,-1.5575449975666156,-1.555190507808509,-1.5575449975666156,-1.555190507808509,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
13_21,21,13,3.407196435778833,3.321632870432519,2.1367371140159874,0.0,10.606758230922344,292,36,0.1232876712328767,Active,3.407196435778833,3.321632870432519,2.1367371140159874,0.0,10.606758230922344,36,0.1232876712328767,256,0.8767123287671232,2.917549759707301,2.6553006617077592,1.819741425655236,54,2.917549759707301,2.6553006617077592,1.819741425655236,46,0.8518518518518519,SufficientBaseline,3.5375629030598112,3.611040495906401,2.109742954167088,28,3.5375629030598112,3.611040495906401,2.109742954167088,3.515723385416906,3.3856279888232272,2.2059316775337336,210,3.515723385416906,3.3856279888232272,2.2059316775337336,0.62001314335251,0.2125115917182204,Increase,0.62001314335251,False,0.62001314335251,0.2125115917182204,-0.62001314335251,-0.0218395176429053,-0.62001314335251,-0.0218395176429053,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
13_43,43,13,1.3041615490690734,1.104850597442547,1.4711189007461587,0.0,6.942435545813938,292,134,0.4589041095890411,LowActivity,1.3041615490690734,1.104850597442547,1.4711189007461587,0.0,6.942435545813938,134,0.4589041095890411,158,0.541095890410959,1.2222296425425925,1.0809638834556403,1.4009407899343802,54,1.2222296425425925,1.0809638834556403,1.4009407899343802,29,0.5370370370370371,SufficientBaseline,1.6203128239103477,1.3219067400597644,1.722361160671331,28,1.6203128239103477,1.3219067400597644,1.722361160671331,1.2830762502922846,1.104850597442547,1.4549192429197504,210,1.2830762502922846,1.104850597442547,1.4549192429197504,0.398083181367755,0.3257024437237723,Increase,0.398083181367755,False,0.398083181367755,0.3257024437237723,-0.398083181367755,-0.3372365736180629,-0.398083181367755,-0.3372365736180629,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
14_44,44,14,2.0166386427265874,1.7862068920962648,1.7484554318966832,0.0,7.988843306019899,292,85,0.2910958904109589,Active,2.0166386427265874,1.7862068920962648,1.7484554318966832,0.0,7.988843306019899,85,0.2910958904109589,207,0.708904109589041,1.7989246979063316,1.4705730820223064,1.8937976256759064,54,1.7989246979063316,1.4705730820223064,1.8937976256759064,34,0.6296296296296297,SufficientBaseline,2.5787316850329063,2.6374696023853987,2.1443024778372317,28,2.5787316850329063,2.6374696023853987,2.1443024778372317,1.9976764895633343,1.838587486954582,1.6425905005881456,210,1.9976764895633343,1.838587486954582,1.6425905005881456,0.7798069871265747,0.4334850636239241,Increase,0.7798069871265747,False,0.7798069871265747,0.4334850636239241,-0.7798069871265747,-0.581055195469572,-0.7798069871265747,-0.581055195469572,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
14_98,98,14,1.5153999902362991,1.5413734463583455,1.2417961891104137,0.0,6.437451116306877,292,90,0.3082191780821918,LowActivity,1.5153999902362991,1.5413734463583455,1.2417961891104137,0.0,6.437451116306877,90,0.3082191780821918,202,0.6917808219178082,1.212434514825531,1.3742620910480512,1.1719883522056664,54,1.212434514825531,1.3742620910480512,1.1719883522056664,33,0.6111111111111112,SufficientBaseline,1.7663326165057651,1.886210657578029,1.2131545827943435,28,1.7663326165057651,1.886210657578029,1.2131545827943435,1.5598477146964729,1.5895281590131494,1.254787397031712,210,1.5598477146964729,1.5895281590131494,1.254787397031712,0.5538981016802338,0.4568478502609598,Increase,0.5538981016802338,False,0.5538981016802338,0.4568478502609598,-0.5538981016802338,-0.2064849018092922,-0.5538981016802338,-0.2064849018092922,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
15_97,97,15,2.610271744780301,2.567724343480048,1.5424533063918735,0.0,7.322179586460882,292,35,0.1198630136986301,Active,2.610271744780301,2.567724343480048,1.5424533063918735,0.0,7.322179586460882,35,0.1198630136986301,257,0.8801369863013698,2.0980231366067783,2.0230451192394194,1.5040389092229862,54,2.0980231366067783,2.0230451192394194,1.5040389092229862,42,0.7777777777777778,SufficientBaseline,3.2654650926368527,3.367569683477046,1.491240453036699,28,3.2654650926368527,3.367569683477046,1.491240453036699,2.654633702405952,2.590489583471112,1.524595805633698,210,2.654633702405952,2.590489583471112,1.524595805633698,1.1674419560300744,0.556448561343431,Increase,1.1674419560300744,False,1.1674419560300744,0.556448561343431,-1.1674419560300744,-0.610831390230901,-1.1674419560300744,-0.610831390230901,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
17_57,57,17,2.7299832234656933,2.695445872787145,1.711129862224712,0.0,7.894317370766871,292,46,0.1575342465753424,Active,2.7299832234656933,2.695445872787145,1.711129862224712,0.0,7.894317370766871,46,0.1575342465753424,246,0.8424657534246576,1.927397726069175,2.0681681779046173,1.642737373074288,54,1.927397726069175,2.0681681779046173,1.642737373074288,38,0.7037037037037037,SufficientBaseline,3.2596766045163936,2.838278800359923,1.8099317106998432,28,3.2596766045163936,2.838278800359923,1.8099317106998432,2.865736567227561,2.849658435999922,1.6573093306620552,210,2.865736567227561,2.849658435999922,1.6573093306620552,1.3322788784472186,0.6912319447239,Increase,1.3322788784472186,False,1.3322788784472186,0.6912319447239,-1.3322788784472186,-0.3939400372888322,-1.3322788784472186,-0.3939400372888322,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
17_93,93,17,11.250122961114354,11.37793904245164,2.5656080935451526,3.545270615534279,18.37703526833101,292,0,0.0,Active,11.250122961114354,11.37793904245164,2.5656080935451526,3.545270615534279,18.37703526833101,0,0.0,292,1.0,9.70136762088172,9.865011089949558,2.695842933788817,54,9.70136762088172,9.865011089949558,2.695842933788817,54,1.0,SufficientBaseline,11.729442970875644,11.69846936683166,2.322292596320016,28,11.729442970875644,11.69846936683166,2.322292596320016,11.584464999682192,11.50600814477804,2.421232448243664,210,11.584464999682192,11.50600814477804,2.421232448243664,2.028075349993923,0.2090504585795295,Increase,2.028075349993923,False,2.028075349993923,0.2090504585795295,-2.028075349993923,-0.1449779711934518,-2.028075349993923,-0.1449779711934518,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
17_99,99,17,2.170790713081255,2.0448682471518778,1.533105349879018,0.0,6.9632580775857305,292,49,0.1678082191780822,Active,2.170790713081255,2.0448682471518778,1.533105349879018,0.0,6.9632580775857305,49,0.1678082191780822,243,0.8321917808219178,1.84369330888952,1.6252811768190072,1.521833031076245,54,1.84369330888952,1.6252811768190072,1.521833031076245,41,0.7592592592592593,SufficientBaseline,2.313492977269169,2.100754162962084,1.425239924656554,28,2.313492977269169,2.100754162962084,1.425239924656554,2.235874505600741,2.0938939536563432,1.5453905927003802,210,2.235874505600741,2.0938939536563432,1.5453905927003802,0.469799668379649,0.2548144347622628,Increase,0.469799668379649,False,0.469799668379649,0.2548144347622628,-0.469799668379649,-0.077618471668428,-0.469799668379649,-0.077618471668428,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
18_57,57,18,6.96598251525552,6.811869043106341,2.527269048947829,1.4724711928253915,13.620273770228597,292,0,0.0,Active,6.96598251525552,6.811869043106341,2.527269048947829,1.4724711928253915,13.620273770228597,0,0.0,292,1.0,6.513245206430439,6.498593834097077,2.041666859142363,54,6.513245206430439,6.498593834097077,2.041666859142363,54,1.0,SufficientBaseline,7.822289794112621,7.327185548897356,2.743727446841034,28,7.822289794112621,7.327185548897356,2.743727446841034,6.968226376534357,6.84436979964728,2.5908003802512365,210,6.968226376534357,6.84436979964728,2.5908003802512365,1.309044587682182,0.2009819293137897,Increase,1.309044587682182,False,1.309044587682182,0.2009819293137897,-1.309044587682182,-0.8540634175782644,-1.309044587682182,-0.8540634175782644,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
19_39,39,19,5.3956615523469065,5.120747553302776,2.849228500122062,0.0,14.400193892058144,292,7,0.023972602739726,Active,5.3956615523469065,5.120747553302776,2.849228500122062,0.0,14.400193892058144,7,0.023972602739726,285,0.976027397260274,4.921907518378344,4.632759421655619,2.760917427027727,54,4.921907518378344,4.632759421655619,2.760917427027727,52,0.9629629629629628,SufficientBaseline,6.124414264939638,6.0189097356305705,2.860926555444955,28,6.124414264939638,6.0189097356305705,2.860926555444955,5.42031698987884,5.1658185036255775,2.8606023654192176,210,5.42031698987884,5.1658185036255775,2.8606023654192176,1.2025067465612942,0.2443172168658489,Increase,1.2025067465612942,False,1.2025067465612942,0.2443172168658489,-1.2025067465612942,-0.7040972750607981,-1.2025067465612942,-0.7040972750607981,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
19_65,65,19,9.238540423977463,9.099777429002852,3.4271051427010244,2.2818277548235475,31.273641891884143,292,0,0.0,Active,9.238540423977463,9.099777429002852,3.4271051427010244,2.2818277548235475,31.273641891884143,0,0.0,292,1.0,8.372976927288898,8.089488596043212,2.9118228125788104,54,8.372976927288898,8.089488596043212,2.9118228125788104,54,1.0,SufficientBaseline,10.89799223196504,9.525068176197138,5.189901725057544,28,10.89799223196504,9.525068176197138,5.189901725057544,9.239853653489517,9.25674820201356,3.187616238661372,210,9.239853653489517,9.25674820201356,3.187616238661372,2.525015304676142,0.3015672115907432,Increase,2.525015304676142,False,2.525015304676142,0.3015672115907432,-2.525015304676142,-1.6581385784755227,-2.525015304676142,-1.6581385784755227,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
19_67,67,19,3.153668187428201,2.863906603849752,2.1956512576709906,0.0,11.1057285711141,292,41,0.1404109589041096,Active,3.1557147051413192,2.863906603849752,2.2007059325939204,0.0,11.1057285711141,41,0.1404109589041096,251,0.8595890410958904,2.77212813396911,2.455198129252312,2.0018169447457144,54,2.77212813396911,2.455198129252312,2.0018169447457144,46,0.8518518518518519,SufficientBaseline,3.462169371995917,2.5668199925972037,2.61926012893788,28,3.483511628147002,2.5668199925972037,2.6619440424952923,3.210644995613415,2.9508399360304214,2.180876385750901,210,3.210644995613415,2.9508399360304214,2.180876385750901,0.711383494177892,0.2566199900577247,Increase,0.711383494177892,False,0.711383494177892,0.2566199900577247,-0.711383494177892,-0.2728666325335869,-0.711383494177892,-0.2728666325335869,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
19_69,69,19,6.324183158658567,5.875342849908034,4.189678715468775,0.0,34.022173456568794,292,6,0.0205479452054794,Active,6.321580865345908,5.875342849908034,4.195622257188928,0.0,33.16586605878462,6,0.0205479452054794,286,0.9794520547945206,4.693508530830226,3.815938772139602,3.426973599947975,54,4.693508530830226,3.815938772139602,3.426973599947975,50,0.925925925925926,SufficientBaseline,10.095504272396,7.469475294377104,8.566154936026635,28,10.085741018522276,7.210233433843884,8.61845358596697,6.240656676363721,5.986299329279356,3.0631877216574948,210,6.2383400166549965,5.986299329279356,3.0571024345129283,5.39223248769205,1.1488702859006477,Increase,5.39223248769205,False,5.39223248769205,1.1488702859006477,-5.39223248769205,-3.8474010018672793,-5.39223248769205,-3.8474010018672793,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
19_70,70,19,7.398761112579709,6.441146115779949,4.7730231143153015,0.0,41.22288914553008,292,2,0.0068493150684931,Active,7.398307978916317,6.441146115779949,4.772277098131286,0.0,41.657831703923705,2,0.0068493150684931,290,0.9931506849315068,5.736518993016914,5.0463988489855005,3.543247840128839,54,5.72585403172798,5.0463988489855005,3.525214024386763,53,0.9814814814814816,SufficientBaseline,10.688474403793984,6.823650418436811,9.836046471474647,28,10.686942058831836,6.823650418436811,9.828469944696264,7.387566361638713,6.777267269802032,3.724772404940487,210,7.389883021347439,6.777267269802032,3.72931555683952,4.961088027103855,0.8664363428780371,Increase,4.961088027103855,False,4.961088027103855,0.8664363428780371,-4.961088027103855,-3.297059037484397,-4.961088027103855,-3.297059037484397,,,NotDecreased,SufficientBaseline,Partial Dissipation,Baseline sufficient; January inflow increased >= 20%; Post decreased but remains above Pre
