grid_id,x,y,mean_activity,median_activity,std_activity,min_activity,max_activity,valid_days,zero_activity_days,zero_activity_ratio,activity_class,mean_inflow,median_inflow,std_inflow,min_inflow,max_inflow,zero_inflow_days,zero_inflow_ratio,inflow_active_days,inflow_active_ratio,pre_activity_mean,pre_activity_median,pre_activity_std,pre_days,pre_mean_inflow,pre_median_inflow,pre_std_inflow,pre_active_days,pre_active_ratio,baseline_class,january_activity_mean,january_activity_median,january_activity_std,january_days,january_mean_inflow,january_median_inflow,january_std_inflow,post_activity_mean,post_activity_median,post_activity_std,post_days,post_mean_inflow,post_median_inflow,post_std_inflow,impact_change,impact_ratio,impact_class,impact_magnitude,affected_by_earthquake,inflow_change,inflow_impact_ratio,activity_loss,activity_recovered,inflow_loss,inflow_recovered,recovery_ratio,inflow_recovery_ratio,recovery_status,baseline_classification,final_class,classification_reason
21_91,91,21,17.796086639931232,17.661492325722993,4.976928677979293,5.239459272349069,32.895061873921506,292,0,0.0,Active,17.794187481559412,17.661492325722993,4.970836139026622,5.239459272349069,32.895061873921506,0,0.0,292,1.0,17.73461331364095,17.661492325722993,4.4686580528896735,54,17.73461331364095,17.661492325722993,4.4686580528896735,54,1.0,SufficientBaseline,23.111131986386614,22.95587683465028,5.456886945833832,28,23.073257804785158,22.83214478017254,5.447441954986349,17.10322135383087,17.09272509361722,4.616208618481003,210,17.105630510213107,17.09272509361722,4.614693941120877,5.338644491144205,0.3010296529576923,Increase,5.338644491144205,False,5.338644491144205,0.3010296529576923,-5.338644491144205,-5.967627294572047,-5.338644491144205,-5.967627294572047,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
21_96,96,21,1.45549371723709,1.3305833563300633,1.4678890070731565,0.0,5.655724309259406,292,112,0.3835616438356164,LowActivity,1.45549371723709,1.3305833563300633,1.4678890070731565,0.0,5.655724309259406,112,0.3835616438356164,180,0.6164383561643836,1.6107232382236818,1.3674791914127846,1.4865295081424557,54,1.6107232382236818,1.3674791914127846,1.4865295081424557,38,0.7037037037037037,SufficientBaseline,2.2196526984205622,2.0663350974318004,1.8861476897010057,28,2.2196526984205622,2.0663350974318004,1.8861476897010057,1.3136896905398845,1.2808155750578163,1.3694744029438255,210,1.3136896905398845,1.2808155750578163,1.3694744029438255,0.6089294601968804,0.3780472310490861,Increase,0.6089294601968804,False,0.6089294601968804,0.3780472310490861,-0.6089294601968804,-0.9059630078806776,-0.6089294601968804,-0.9059630078806776,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
23_90,90,23,8.922534307502964,4.523995695670922,13.731310555340526,0.0,99.99468669638036,292,17,0.0582191780821917,Active,8.870519004641528,4.572161638548577,13.50241722603541,0.0,98.47654874046366,17,0.0582191780821917,275,0.9417808219178082,13.130031087871767,6.328537872686297,17.143765035283142,54,13.095783648451569,6.328537872686297,16.900872863935675,53,0.9814814814814816,SufficientBaseline,34.736518940493774,30.301981859076832,22.030321932457024,28,34.08641078959803,29.49638019289452,21.64294968507448,4.3987419462474495,3.714951723645296,3.2991510282200425,210,4.421903477286652,3.714951723645296,3.3489539503222048,20.990627141146454,1.6028538424753502,Increase,20.990627141146454,False,20.990627141146454,1.6028538424753502,-20.990627141146454,-29.664507312311372,-20.990627141146454,-29.664507312311372,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
23_91,91,23,45.23459438432007,43.66023662096862,10.965347929779458,25.75250219510476,120.15400282212968,292,0,0.0,Active,45.26833391418776,43.306342973538165,11.15267634778874,25.805820005032515,121.7546640645198,0,0.0,292,1.0,49.57918506000366,48.181107370117545,13.365838137584296,54,49.66338375139676,48.27202519224293,13.470097069302662,54,1.0,SufficientBaseline,60.0382512434517,58.029713588507406,14.249364025074824,28,60.57067109606015,58.31076805590949,14.670111739623987,42.14359301030769,41.60404100386775,7.214175023442899,210,42.097866617512935,41.55832831788133,7.2736922667434145,10.907287344663397,0.2196243292495476,Increase,10.907287344663397,False,10.907287344663397,0.2196243292495476,-10.907287344663397,-18.472804478547214,-10.907287344663397,-18.472804478547214,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
23_92,92,23,3.0215092921031723,3.059238325277744,1.765371275926415,0.0,10.95433376157511,292,27,0.0924657534246575,Active,3.0215092921031723,3.059238325277744,1.765371275926415,0.0,10.95433376157511,27,0.0924657534246575,265,0.9075342465753424,3.005558242480178,3.036480555983616,2.1564933626499845,54,3.005558242480178,3.036480555983616,2.1564933626499845,46,0.8518518518518519,SufficientBaseline,3.6440128822887456,3.463471114000111,2.083110385074641,28,3.6440128822887456,3.463471114000111,2.083110385074641,2.9426105118862464,3.0203568679487605,1.5941033924798913,210,2.9426105118862464,3.0203568679487605,1.5941033924798913,0.6384546398085678,0.2124246440427376,Increase,0.6384546398085678,False,0.6384546398085678,0.2124246440427376,-0.6384546398085678,-0.7014023704024992,-0.6384546398085678,-0.7014023704024992,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
24_89,89,24,2.125982317645457,1.0216582451194551,3.3935779397885293,0.0,21.969319091554723,292,141,0.4828767123287671,LowActivity,2.087237058576648,1.0216582451194551,3.28436547786059,0.0,21.201161081360503,141,0.4828767123287671,151,0.5171232876712328,2.8111126076909847,1.214984709965613,4.285347905367983,54,2.756425101977333,1.214984709965613,4.165103039878209,29,0.5370370370370371,SufficientBaseline,6.764538461576997,4.995033371010479,5.3847008276982935,28,6.470979225718666,4.75678214095983,5.118744326393159,1.331331804823831,0.0,1.998427534761028,210,1.330661177511822,0.0,1.992419294786515,3.714554123741333,1.3475984241605847,Increase,3.714554123741333,False,3.714554123741333,1.3475984241605847,-3.714554123741333,-5.140318048206844,-3.714554123741333,-5.140318048206844,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
24_90,90,24,25.73544557011803,22.537014842296912,11.821846799017026,7.973923188930825,107.28174888478054,292,0,0.0,Active,25.649091579596835,22.51861156829959,11.753112524086664,7.499284903875418,104.65030976119158,0,0.0,292,1.0,29.3908527687258,25.63074344293507,14.311295316814936,54,29.323098710846644,25.609186239875875,14.173525937153126,54,1.0,SufficientBaseline,43.398567477364274,38.16921293526661,18.62245897531871,28,43.18446992980538,37.95214753110051,18.373494916732884,22.440400798081296,21.630522648067327,6.456788470955981,210,22.366296442009556,21.368688866466712,6.501318094609448,13.861371218958736,0.4727116787910072,Increase,13.861371218958736,False,13.861371218958736,0.4727116787910072,-13.861371218958736,-20.81817348779583,-13.861371218958736,-20.81817348779583,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
24_91,91,24,144.36913169451643,136.74254667166662,31.80672710980049,95.68529814859198,319.4668305234055,292,0,0.0,Active,144.87195887467388,137.40986816424265,32.18820359608957,95.84521786694616,322.0476650484639,0,0.0,292,1.0,162.0754654329807,150.47124016637557,36.410252528952014,54,162.5382976427356,151.18907716895922,36.82868078286853,54,1.0,SufficientBaseline,199.5662212532775,189.75770672583417,39.79698815840269,28,200.9657653946409,190.10333498812335,40.539040567578105,132.4564625063146,130.63169225884164,15.363374886413444,210,132.8500118459386,130.82821138498275,15.457006975388367,38.42746775190531,0.2364210054443299,Increase,38.42746775190531,False,38.42746775190531,0.2364210054443299,-38.42746775190531,-68.11575354870229,-38.42746775190531,-68.11575354870229,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
25_90,90,25,13.43703987385554,10.618438994496216,10.18207114730162,2.64914074980026,91.4931141432468,292,0,0.0,Active,13.317203428154242,10.587624456356558,10.089268058327068,2.64914074980026,90.6834405667579,0,0.0,292,1.0,14.747273031655808,10.418958600056923,13.45762697427177,54,14.55540945806425,10.292946584343031,13.389760580083967,54,1.0,SufficientBaseline,30.739872018494587,25.404404537566933,16.48398020563695,28,30.265247237749826,25.401740619506448,16.542529164222735,10.7930784901836,10.006089095912582,3.9678914484771184,210,10.739068417278926,9.91291042603417,3.9189136309087647,15.709837779685571,1.0793126655040075,Increase,15.709837779685571,False,15.709837779685571,1.0793126655040075,-15.709837779685571,-19.526178820470896,-15.709837779685571,-19.526178820470896,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
25_91,91,25,51.830104882140205,45.14399087536099,21.337451522047356,29.0739151661598,188.5386731699847,292,0,0.0,Active,51.82508007136429,44.98280937919505,21.63051287628284,28.03681427430903,190.1948644049718,0,0.0,292,1.0,58.441895071943335,47.252542871858616,29.506088140209272,54,58.565097315490384,47.48742404564291,29.845947326630927,54,1.0,SufficientBaseline,89.69401228608574,81.75375818691737,27.39463067139366,28,90.19593216027964,82.09395003049929,27.952053966220426,45.08140927471238,43.33409959035737,8.189037862803895,210,44.9758191681622,43.12444451219639,8.27637168945575,31.630834844789256,0.5400970252707656,Increase,31.630834844789256,False,31.630834844789256,0.5400970252707656,-31.630834844789256,-45.22011299211744,-31.630834844789256,-45.22011299211744,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
26_91,91,26,1.8580276091782255,1.3355067753787615,2.7112406783475382,0.0,29.03637278534156,292,117,0.4006849315068493,LowActivity,1.8406491078947536,1.3355067753787615,2.666686224056411,0.0,28.98516225132861,117,0.4006849315068493,175,0.5993150684931506,1.91942547354302,1.5171685443140783,2.2746783110193465,54,1.8989262813839085,1.5171685443140783,2.2313691451853783,34,0.6296296296296297,SufficientBaseline,6.312060565025871,5.658814667071677,5.46898856718113,28,6.170361779376515,5.252173380694295,5.385730698745888,1.2483685261333073,1.0905955342919424,1.423590601062105,210,1.2483685261333073,1.0905955342919424,1.423590601062105,4.271435497992607,2.249395113368829,Increase,4.271435497992607,False,4.271435497992607,2.249395113368829,-4.271435497992607,-4.921993253243208,-4.271435497992607,-4.921993253243208,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
26_92,92,26,10.2467625953884,9.234764191180233,5.313610849271662,1.496559403949023,44.18290810755947,292,0,0.0,Active,10.24362747290649,9.234764191180233,5.347308457395186,1.496559403949023,45.4116951528725,0,0.0,292,1.0,10.372323207479065,9.156470433792338,6.14155994377063,54,10.380715803905138,9.156470433792338,6.252075981237639,54,1.0,SufficientBaseline,16.789720178628883,13.773144827177818,8.86338405758985,28,16.76039340941075,13.862170967359154,8.95248636211345,9.342081236418736,8.84965724065003,3.610598058541841,210,9.339474062925314,8.84965724065003,3.6097372590579857,6.379677605505611,0.614570105378054,Increase,6.379677605505611,False,6.379677605505611,0.614570105378054,-6.379677605505611,-7.4209193464854355,-6.379677605505611,-7.4209193464854355,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
27_70,70,27,1.2328096532459656,1.211558396257308,1.281708116238197,0.0,7.37394165011397,292,117,0.4006849315068493,LowActivity,1.2328096532459656,1.211558396257308,1.281708116238197,0.0,7.37394165011397,117,0.4006849315068493,175,0.5993150684931506,1.1948877801308782,1.2704098653031366,0.9791415047486802,54,1.1948877801308782,1.2704098653031366,0.9791415047486802,37,0.6851851851851852,SufficientBaseline,1.868296719154008,1.6632056782369382,1.4788569330579813,28,1.868296719154008,1.6632056782369382,1.4788569330579813,1.1578293832592492,1.0821620959619482,1.3044280060119453,210,1.1578293832592492,1.0821620959619482,1.3044280060119453,0.6734089390231297,0.5635750488212123,Increase,0.6734089390231297,False,0.6734089390231297,0.5635750488212123,-0.6734089390231297,-0.7104673358947586,-0.6734089390231297,-0.7104673358947586,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
27_91,91,27,3.618917319854378,2.2254912214639084,6.417796535534204,0.0,66.7474654618045,292,80,0.273972602739726,Active,3.5760355704635303,2.2254912214639084,6.277725844705718,0.0,65.78597808972393,80,0.273972602739726,212,0.726027397260274,3.365560591916228,1.632565597107376,5.16124946177005,54,3.3569266979154078,1.632565597107376,5.146474493153804,35,0.6481481481481481,SufficientBaseline,15.544923793098375,11.447631715590402,14.05717774374686,28,15.114379487881116,11.165325185531255,13.755211426818308,2.0939319963202263,1.942704249901436,1.9123347105834296,210,2.0939319963202263,1.942704249901436,1.9123347105834296,11.757452789965708,3.502445494942407,Increase,11.757452789965708,False,11.757452789965708,3.502445494942407,-11.757452789965708,-13.020447491560889,-11.757452789965708,-13.020447491560889,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
27_92,92,27,20.93376240174996,16.9230994265291,18.663950615751293,5.667326549863487,195.43495952501064,292,0,0.0,Active,20.9660774364871,16.9230994265291,18.70780369755239,5.667326549863487,195.43495952501064,0,0.0,292,1.0,20.63634016138257,15.183670204945134,19.408265897500428,54,20.635725728168108,15.183670204945134,19.384087895364782,54,1.0,SufficientBaseline,54.46479882243137,42.13741038364597,39.5831806341466,28,54.77802170460961,41.8353915818457,39.54487636211909,16.539437550325,16.508485541143415,4.126143952771766,210,16.542765782876604,16.508485541143415,4.140026209776899,34.1422959764415,1.6545236366384102,Increase,34.1422959764415,False,34.1422959764415,1.6545236366384102,-34.1422959764415,-38.235255921733,-34.1422959764415,-38.235255921733,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
28_44,44,28,2.209537411572863,2.115144050845016,1.5468847106792916,0.0,8.016441925147324,292,48,0.1643835616438356,Active,2.209537411572863,2.115144050845016,1.5468847106792916,0.0,8.016441925147324,48,0.1643835616438356,244,0.8356164383561644,2.256592248711035,2.192500501811828,1.3056070989996345,54,2.256592248711035,2.192500501811828,1.3056070989996345,49,0.9074074074074074,SufficientBaseline,3.1287179712457345,3.091648213899893,2.084710618848972,28,3.1287179712457345,3.091648213899893,2.084710618848972,2.074880188352379,1.9986493059368184,1.4852525381074209,210,2.074880188352379,1.9986493059368184,1.4852525381074209,0.8721257225346997,0.3864790916625977,Increase,0.8721257225346997,False,0.8721257225346997,0.3864790916625977,-0.8721257225346997,-1.0538377828933556,-0.8721257225346997,-1.0538377828933556,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
35_47,47,35,1.001433589459363,0.0,1.241525124355813,0.0,7.0015687474780615,292,155,0.5308219178082192,LowActivity,1.001433589459363,0.0,1.241525124355813,0.0,7.0015687474780615,155,0.5308219178082192,137,0.4691780821917808,1.2455648413742086,1.1440979893607854,1.2565197885488943,54,1.2455648413742086,1.1440979893607854,1.2565197885488943,33,0.6111111111111112,SufficientBaseline,1.6473526769283937,1.3871674750795489,1.3691304794848635,28,1.6473526769283937,1.3871674750795489,1.3691304794848635,0.852534436828246,0.0,1.1874464673076652,210,0.852534436828246,0.0,1.1874464673076652,0.4017878355541848,0.3225748047856744,Increase,0.4017878355541848,False,0.4017878355541848,0.3225748047856744,-0.4017878355541848,-0.7948182401001475,-0.4017878355541848,-0.7948182401001475,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
35_78,78,35,1.5712597143604388,1.56838147296821,1.5307369576334386,0.0,6.926038834613951,292,114,0.3904109589041096,LowActivity,1.5712597143604388,1.56838147296821,1.5307369576334386,0.0,6.926038834613951,114,0.3904109589041096,178,0.6095890410958904,1.815206642718738,1.9568077760130749,1.4582138793010575,54,1.815206642718738,1.9568077760130749,1.4582138793010575,37,0.6851851851851852,SufficientBaseline,2.268115398201771,2.2413761343827727,1.1969023628462467,28,2.268115398201771,2.2413761343827727,1.1969023628462467,1.4156164130323174,1.23098850890899,1.5599386981013976,210,1.4156164130323174,1.23098850890899,1.5599386981013976,0.4529087554830329,0.2495080972184443,Increase,0.4529087554830329,False,0.4529087554830329,0.2495080972184443,-0.4529087554830329,-0.8524989851694535,-0.4529087554830329,-0.8524989851694535,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
39_51,51,39,5.667478140111892,5.575666474399798,2.362869240247718,0.0,14.114894537209352,292,4,0.0136986301369863,Active,5.667478140111892,5.575666474399798,2.362869240247718,0.0,14.114894537209352,4,0.0136986301369863,288,0.9863013698630136,5.640815124145803,5.762635304083937,1.8689767433960167,54,5.640815124145803,5.762635304083937,1.8689767433960167,54,1.0,SufficientBaseline,7.495043384647074,7.451299518903911,2.7379223466166587,28,7.495043384647074,7.451299518903911,2.7379223466166587,5.430658978279434,5.259424673646581,2.3271133154562564,210,5.430658978279434,5.259424673646581,2.3271133154562564,1.8542282605012712,0.328716368058962,Increase,1.8542282605012712,False,1.8542282605012712,0.328716368058962,-1.8542282605012712,-2.0643844063676404,-1.8542282605012712,-2.0643844063676404,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
40_49,49,40,2.3098137901843736,2.0618322216345524,1.87193145858818,0.0,9.548747621024042,292,67,0.2294520547945205,Active,2.3098137901843736,2.0618322216345524,1.87193145858818,0.0,9.548747621024042,67,0.2294520547945205,225,0.7705479452054794,2.3355740815904977,2.431744302494546,1.606727968459411,54,2.3355740815904977,2.431744302494546,1.606727968459411,44,0.8148148148148148,SufficientBaseline,2.804637691634262,3.329952998078362,2.570785237228497,28,2.804637691634262,3.329952998078362,2.570785237228497,2.237213195058052,2.016306283807919,1.825441918920234,210,2.237213195058052,2.016306283807919,1.825441918920234,0.4690636100437642,0.2008343960232413,Increase,0.4690636100437642,False,0.4690636100437642,0.2008343960232413,-0.4690636100437642,-0.5674244965762103,-0.4690636100437642,-0.5674244965762103,,,NotDecreased,SufficientBaseline,Temporary Increase,Baseline sufficient; January inflow increased >= 20%; Post returned to or below Pre
