grid_id,x,y,mean_activity,median_activity,std_activity,min_activity,max_activity,valid_days,zero_activity_days,zero_activity_ratio,activity_class,mean_inflow,median_inflow,std_inflow,min_inflow,max_inflow,zero_inflow_days,zero_inflow_ratio,inflow_active_days,inflow_active_ratio,pre_activity_mean,pre_activity_median,pre_activity_std,pre_days,pre_mean_inflow,pre_median_inflow,pre_std_inflow,pre_active_days,pre_active_ratio,baseline_class,january_activity_mean,january_activity_median,january_activity_std,january_days,january_mean_inflow,january_median_inflow,january_std_inflow,post_activity_mean,post_activity_median,post_activity_std,post_days,post_mean_inflow,post_median_inflow,post_std_inflow,impact_change,impact_ratio,impact_class,impact_magnitude,affected_by_earthquake,inflow_change,inflow_impact_ratio,activity_loss,activity_recovered,inflow_loss,inflow_recovered,recovery_ratio,inflow_recovery_ratio,recovery_status,baseline_classification,final_class,classification_reason
4_12,12,4,8.46676227556896,8.41893126599431,3.453685216250883,0.0,18.432596326922766,292,1,0.0034246575342465,Active,8.464630758499238,8.41893126599431,3.4511654875329643,0.0,18.432596326922766,1,0.0034246575342465,291,0.9965753424657534,7.800503279689436,8.410106729899713,2.833517924066129,54,7.800503279689436,8.410106729899713,2.833517924066129,54,1.0,SufficientBaseline,5.222682020248196,4.807919686179849,2.7592898088054683,28,5.222682020248196,4.807919686179849,2.7592898088054683,9.070630051409324,8.782976848731328,3.420114930509841,210,9.06766622767428,8.782976848731328,3.417097570117551,-2.57782125944124,-0.3304685822199759,Decrease,2.57782125944124,True,-2.57782125944124,-0.3304685822199759,2.57782125944124,3.8449842074260823,2.57782125944124,3.8449842074260823,1.4915635416318618,1.4915635416318618,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
21_37,37,21,6.948809926031839,6.803753232582733,3.165945221226405,0.0,21.35954323260259,292,2,0.0068493150684931,Active,6.948809926031839,6.803753232582733,3.165945221226405,0.0,21.35954323260259,2,0.0068493150684931,290,0.9931506849315068,7.047439898291181,7.069839730416568,2.6931438969690147,54,7.047439898291181,7.069839730416568,2.6931438969690147,53,0.9814814814814816,SufficientBaseline,4.788228184329772,4.207948938163178,2.423390174991036,28,4.788228184329772,4.207948938163178,2.423390174991036,7.211525498725425,7.002114141665759,3.2650467853245906,210,7.211525498725425,7.002114141665759,3.2650467853245906,-2.2592117139614087,-0.3205719731656326,Decrease,2.2592117139614087,True,-2.2592117139614087,-0.3205719731656326,2.2592117139614087,2.4232973143956533,2.2592117139614087,2.4232973143956533,1.0726295811146132,1.0726295811146132,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
23_51,51,23,15.089416025139489,14.802629007170577,4.949220251186024,4.436336512381287,29.28260677935537,292,0,0.0,Active,15.085283688685394,14.802629007170577,4.950124285251932,4.436336512381287,29.28260677935537,0,0.0,292,1.0,13.442453765904624,12.35632117164431,5.46902860759334,54,13.453959796929883,12.35632117164431,5.499163677447749,54,1.0,SufficientBaseline,10.105207235700195,10.077554525934309,3.4239104113734764,28,10.105207235700195,10.077554525934309,3.4239104113734764,16.177481778010833,15.909462299318244,4.44828631604034,210,16.16877716886817,15.909462299318244,4.443493296751424,-3.348752561229688,-0.2489046059134095,Decrease,3.348752561229688,True,-3.348752561229688,-0.2489046059134095,3.348752561229688,6.063569933167974,3.348752561229688,6.063569933167974,1.810695123721349,1.810695123721349,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
23_53,53,23,17.97885862461798,17.498960719315477,5.1946343477369945,5.340236979949714,37.04061697496568,292,0,0.0,Active,17.974684338678923,17.479629514841545,5.198050058599155,5.340236979949714,37.72444374988813,0,0.0,292,1.0,17.085797511201207,16.351826474633732,5.3014480096096985,54,17.042505605599317,16.351826474633732,5.256482322496183,54,1.0,SufficientBaseline,13.117683807113522,13.30693829097224,3.835581028917705,28,13.12973740461146,13.30693829097224,3.8528227415800576,18.85665955325908,18.198490574247447,4.939374948183834,210,18.86038036601315,18.41363488207056,4.953663303271417,-3.912768200987856,-0.2295887876781636,Decrease,3.912768200987856,True,-3.912768200987856,-0.2295887876781636,3.912768200987856,5.7306429614016885,3.912768200987856,5.7306429614016885,1.4646006783521892,1.4646006783521892,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
26_37,37,26,3.1691140126687345,2.996849378359676,1.916538060560258,0.0,10.043998457341209,292,31,0.1061643835616438,Active,3.1691140126687345,2.996849378359676,1.916538060560258,0.0,10.043998457341209,31,0.1061643835616438,261,0.8938356164383562,3.1438847746074745,3.1146051724941657,1.7276841707006143,54,3.1438847746074745,3.1146051724941657,1.7276841707006143,50,0.925925925925926,SufficientBaseline,2.0442096335344315,1.9540190609002,1.3300722996774077,28,2.0442096335344315,1.9540190609002,1.3300722996774077,3.3255887815785847,3.171296674334634,1.983550795811602,210,3.3255887815785847,3.171296674334634,1.983550795811602,-1.099675141073043,-0.3497822661806495,Decrease,1.099675141073043,True,-1.099675141073043,-0.3497822661806495,1.099675141073043,1.2813791480441532,1.099675141073043,1.2813791480441532,1.165234258904686,1.165234258904686,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
26_38,38,26,5.1704643009780975,4.5531674817565495,3.5290078032140277,0.0,22.86495762949676,292,16,0.0547945205479452,Active,5.1704643009780975,4.5531674817565495,3.5290078032140277,0.0,22.86495762949676,16,0.0547945205479452,276,0.9452054794520548,4.0336134107359145,4.036158202403307,2.5326920428101163,54,4.0336134107359145,4.036158202403307,2.5326920428101163,48,0.8888888888888888,SufficientBaseline,2.5747232413437766,2.403146323118788,1.5349903539667205,28,2.5747232413437766,2.403146323118788,1.5349903539667205,5.808896194991616,5.018845468333326,3.709840666121875,210,5.808896194991616,5.018845468333326,3.709840666121875,-1.458890169392138,-0.361683190934743,Decrease,1.458890169392138,True,-1.458890169392138,-0.361683190934743,1.458890169392138,3.234172953647839,1.458890169392138,3.234172953647839,2.216872127526496,2.216872127526496,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
29_54,54,29,2.422363326513048,1.8049175779435425,3.738503487658552,0.0,41.3250859711837,292,86,0.2945205479452055,Active,2.4235996215104523,1.8049175779435425,3.743269529760076,0.0,41.174812931288486,86,0.2945205479452055,206,0.7054794520547946,2.470407633626288,2.222549807559071,2.165210285364995,54,2.480154012910024,2.222549807559071,2.1939770167361403,41,0.7592592592592593,SufficientBaseline,1.0451444553658595,1.016623880825381,1.1293022213021997,28,1.0451444553658595,1.016623880825381,1.1293022213021997,2.593638258932126,1.8323252619790784,4.22163282463204,210,2.5928510858746034,1.8323252619790784,4.2237469846047215,-1.4350095575441644,-0.5785969540901347,Decrease,1.4350095575441644,True,-1.4350095575441644,-0.5785969540901347,1.4350095575441644,1.547706630508744,1.4350095575441644,1.547706630508744,1.078534022559018,1.078534022559018,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
32_36,36,32,6.093193656707149,5.737741087573818,2.982929169227244,0.0,16.934460289431865,292,5,0.0171232876712328,Active,6.093193656707149,5.737741087573818,2.982929169227244,0.0,16.934460289431865,5,0.0171232876712328,287,0.9828767123287672,5.649818736162168,5.303755805864467,3.0215956511241124,54,5.649818736162168,5.303755805864467,3.0215956511241124,54,1.0,SufficientBaseline,4.429727331198877,4.267070331940259,2.054198275820605,28,4.429727331198877,4.267070331940259,2.054198275820605,6.428999860629342,6.00238751186191,2.9989461420123598,210,6.428999860629342,6.00238751186191,2.9989461420123598,-1.2200914049632914,-0.2159523096119859,Decrease,1.2200914049632914,True,-1.2200914049632914,-0.2159523096119859,1.2200914049632914,1.9992725294304647,1.2200914049632914,1.9992725294304647,1.638625205699746,1.638625205699746,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
34_77,77,34,5.274650963712355,4.827751541473221,2.9083812241808467,0.0,16.182807496226523,292,8,0.0273972602739726,Active,5.274650963712355,4.827751541473221,2.9083812241808467,0.0,16.182807496226523,8,0.0273972602739726,284,0.9726027397260274,4.608113978154618,4.229245165239315,2.258621188731232,54,4.608113978154618,4.229245165239315,2.258621188731232,52,0.9629629629629628,SufficientBaseline,3.289232969954624,3.1802671944010195,2.5540530046456627,28,3.289232969954624,3.1802671944010195,2.5540530046456627,5.710768587737755,5.311760534273909,2.9676666694035063,210,5.710768587737755,5.311760534273909,2.9676666694035063,-1.3188810081999942,-0.2862084172510329,Decrease,1.3188810081999942,True,-1.3188810081999942,-0.2862084172510329,1.3188810081999942,2.4215356177831318,1.3188810081999942,2.4215356177831318,1.836053141054808,1.836053141054808,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
35_36,36,35,3.2065652812272583,2.8831180463841,1.866806422925794,0.0,14.88739744487003,292,19,0.0650684931506849,Active,3.2065652812272583,2.8831180463841,1.866806422925794,0.0,14.88739744487003,19,0.0650684931506849,273,0.934931506849315,3.2195287779194746,3.02345414174101,1.7910226049120583,54,3.2195287779194746,3.02345414174101,1.7910226049120583,49,0.9074074074074074,SufficientBaseline,2.107169593646604,2.018313117325316,1.4583946294301624,28,2.107169593646604,2.018313117325316,1.4583946294301624,3.3498179023266803,2.9877447987614474,1.892475339529663,210,3.3498179023266803,2.9877447987614474,1.892475339529663,-1.1123591842728708,-0.345503724613917,Decrease,1.1123591842728708,True,-1.1123591842728708,-0.345503724613917,1.1123591842728708,1.2426483086800766,1.1123591842728708,1.2426483086800766,1.1171286453596132,1.1171286453596132,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
39_83,83,39,3.066649196841449,2.9791523907307957,1.978518797736092,0.0,9.972574703347874,292,36,0.1232876712328767,Active,3.066649196841449,2.9791523907307957,1.978518797736092,0.0,9.972574703347874,36,0.1232876712328767,256,0.8767123287671232,3.0970409613783283,3.0969403268897424,1.878272580077582,54,3.0970409613783283,3.0969403268897424,1.878272580077582,49,0.9074074074074074,SufficientBaseline,2.003224898513013,2.002803235533829,1.4093663576487585,28,2.003224898513013,2.002803235533829,1.4093663576487585,3.2006240781186137,3.098691622700409,2.032083521073618,210,3.2006240781186137,3.098691622700409,2.032083521073618,-1.093816062865315,-0.3531810126200319,Decrease,1.093816062865315,True,-1.093816062865315,-0.3531810126200319,1.093816062865315,1.1973991796056005,1.093816062865315,1.1973991796056005,1.094698844035023,1.094698844035023,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
41_45,45,41,17.340265705608044,17.124703112826698,4.562031041294625,5.637559369509253,33.74620605313342,292,0,0.0,Active,17.363449325803572,17.194482646854368,4.610397661291082,5.637559369509253,34.316418444200195,0,0.0,292,1.0,17.51999317987311,17.710238694848186,3.883681525826274,54,17.522535577284003,18.097390180379787,3.843999397100912,54,1.0,SufficientBaseline,13.914967662656114,13.590091895135654,4.129530593551202,28,13.931471890752771,13.590091895135654,4.1302408897749165,17.75075647509538,17.341402708557542,4.60437425263823,210,17.780138423905857,17.341402708557542,4.678192532417011,-3.59106368653123,-0.2049397286535768,Decrease,3.59106368653123,True,-3.59106368653123,-0.2049397286535768,3.59106368653123,3.848666533153084,3.59106368653123,3.848666533153084,1.0717344132848516,1.0717344132848516,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
44_35,35,44,5.243244808628473,4.9811995088889045,2.918264182766464,0.0,18.46766652179471,292,10,0.0342465753424657,Active,5.243244808628473,4.9811995088889045,2.918264182766464,0.0,18.46766652179471,10,0.0342465753424657,282,0.9657534246575342,4.3578528717142495,3.877752643522797,2.332451792758004,54,4.3578528717142495,3.877752643522797,2.332451792758004,52,0.9629629629629628,SufficientBaseline,1.8987611012620016,1.7465322499023404,1.6146575954636078,28,1.8987611012620016,1.7465322499023404,1.6146575954636078,5.916848181960042,5.640535584718182,2.825626279405069,210,5.916848181960042,5.640535584718182,2.825626279405069,-2.459091770452248,-0.5642897644419359,Decrease,2.459091770452248,True,-2.459091770452248,-0.5642897644419359,2.459091770452248,4.01808708069804,2.459091770452248,4.01808708069804,1.6339719928220002,1.6339719928220002,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
44_43,43,44,4.034136166500562,3.939197810253667,2.3254469117486734,0.0,14.54800648987436,292,17,0.0582191780821917,Active,4.036193561976326,3.939197810253667,2.324059080683243,0.0,14.54800648987436,17,0.0582191780821917,275,0.9417808219178082,3.6932928668618903,3.878592344136493,1.938883905872391,54,3.6932928668618903,3.878592344136493,1.938883905872391,50,0.925925925925926,SufficientBaseline,2.59403052471887,2.494146753182521,1.4928237397001418,28,2.6154862203946982,2.5431132938138266,1.4908489975110482,4.313795671978541,4.087750939033144,2.429349549789096,210,4.313795671978541,4.087750939033144,2.429349549789096,-1.0778066464671925,-0.2918281017294415,Decrease,1.0778066464671925,True,-1.0778066464671925,-0.2918281017294415,1.0778066464671925,1.6983094515838428,1.0778066464671925,1.6983094515838428,1.5757088315891528,1.5757088315891528,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
45_35,35,45,6.995733130310466,6.829590042058806,3.315552529498534,0.0,17.157138941684998,292,6,0.0205479452054794,Active,6.995733130310466,6.829590042058806,3.315552529498534,0.0,17.157138941684998,6,0.0205479452054794,286,0.9794520547945206,5.670811772651338,5.454440842724473,2.381422411413555,54,5.670811772651338,5.454440842724473,2.381422411413555,54,1.0,SufficientBaseline,3.571481576324632,3.542551023613626,2.2923899673580705,28,3.571481576324632,3.542551023613626,2.2923899673580705,7.792994067573304,7.430561447274031,3.244343118107514,210,7.792994067573304,7.430561447274031,3.244343118107514,-2.099330196326706,-0.3701992378677,Decrease,2.099330196326706,True,-2.099330196326706,-0.3701992378677,2.099330196326706,4.221512491248673,2.099330196326706,4.221512491248673,2.0108854236628644,2.0108854236628644,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
45_51,51,45,6.905938865899413,6.696776276850095,2.4006485548751546,0.0,14.344899404355711,292,2,0.0068493150684931,Active,6.905938865899413,6.696776276850095,2.4006485548751546,0.0,14.344899404355711,2,0.0068493150684931,290,0.9931506849315068,7.024434117336882,6.863409080904026,2.589767066746983,54,7.024434117336882,6.863409080904026,2.589767066746983,54,1.0,SufficientBaseline,5.462689718037592,5.385748273369094,1.9894136086383207,28,5.462689718037592,5.385748273369094,1.9894136086383207,7.067901878101831,6.85777675589333,2.3458717924857835,210,7.067901878101831,6.85777675589333,2.3458717924857835,-1.5617443992992897,-0.2223302793095853,Decrease,1.5617443992992897,True,-1.5617443992992897,-0.2223302793095853,1.5617443992992897,1.605212160064239,1.5617443992992897,1.605212160064239,1.0278328264115768,1.0278328264115768,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
50_47,47,50,7.760829783836206,7.703134192420909,3.0643196867037186,0.0,18.975393797911696,292,3,0.0102739726027397,Active,7.760829783836206,7.703134192420909,3.0643196867037186,0.0,18.975393797911696,3,0.0102739726027397,289,0.9897260273972602,6.610851082251356,6.285074303392235,2.499378001133392,54,6.610851082251356,6.285074303392235,2.499378001133392,54,1.0,SufficientBaseline,4.564480259226543,4.29187364951097,3.100981799216552,28,4.564480259226543,4.29187364951097,3.100981799216552,8.482718529429787,8.228731563050028,2.8308552885150857,210,8.482718529429787,8.228731563050028,2.8308552885150857,-2.046370823024813,-0.3095472576169288,Decrease,2.046370823024813,True,-2.046370823024813,-0.3095472576169288,2.046370823024813,3.918238270203244,2.046370823024813,3.918238270203244,1.9147254378908496,1.9147254378908496,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
51_45,45,51,5.790544747132157,5.576390791720286,2.7402129011824314,0.0,13.446207060712146,292,7,0.023972602739726,Active,5.788524173296315,5.576390791720286,2.7396945075068206,0.0,13.446207060712146,7,0.023972602739726,285,0.976027397260274,5.551992929996808,5.381300656097576,2.2841849114885164,54,5.551992929996808,5.381300656097576,2.2841849114885164,54,1.0,SufficientBaseline,3.873644380299407,4.143662980806421,2.268100154637009,28,3.8525726817256354,4.143662980806421,2.242647613757434,6.10747335854466,5.992216202096092,2.8034289591936727,210,6.10747335854466,5.992216202096092,2.8034289591936727,-1.6994202482711724,-0.3060919330587385,Decrease,1.6994202482711724,True,-1.6994202482711724,-0.3060919330587385,1.6994202482711724,2.254900676819025,1.6994202482711724,2.254900676819025,1.326864664059961,1.326864664059961,Calculated,SufficientBaseline,Recovered,Baseline sufficient; inflow decreased >= 20%; recovery ratio >= 1
